CustomerID,Recency,Frequency,Monetary,Cluster
15746,133,1,1.4835714285714285,0
15747,12,3,2.459569892473118,0
15748,39,1,3.7361904761904765,0
15749,234,3,3.0439999999999996,1
15750,2,8,2.4343003412969284,0
15752,39,7,1.752676399026764,0
15753,304,1,0.55,1
15754,50,3,2.7239285714285715,0
15755,9,6,3.1785106382978725,0
15756,60,4,2.477239583333333,0
15757,65,2,2.7295555555555557,0
15758,24,1,4.427777777777778,0
15759,217,3,5.174285714285714,1
15762,64,2,4.0018918918918915,0
15763,31,2,6.6593442622950825,0
15764,87,6,2.836666666666667,0
15766,63,1,3.208181818181818,0
15768,115,3,7.899259259259259,0
15769,6,26,2.050769230769231,0
15773,5,1,1.334,0
15774,68,1,4.802,0
15775,244,1,2.4714285714285715,1
15776,132,1,4.183888888888889,0
15777,240,4,3.823333333333333,1
15780,183,3,4.157586206896552,1
15781,24,3,3.9675,0
15782,9,3,6.1141860465116284,0
15783,10,1,3.4364285714285714,0
15785,32,5,3.2433734939759034,0
15786,45,3,2.732322097378277,0
15787,25,3,2.164708737864078,0
15789,357,1,0.9984000000000001,1
15790,9,1,3.424285714285714,0
15791,43,2,3.256266666666667,0
15793,14,3,3.0975,0
15795,149,1,3.058095238095238,1
15796,0,8,3.9022556390977443,0
15797,112,4,4.23125,0
15799,75,3,2.267448979591837,0
15800,106,2,2.712689075630252,0
15801,45,3,2.96421875,0
15802,142,1,451.42,4
15803,50,1,1.74875,0
15804,0,13,3.7104961832061067,0
15805,22,17,2.7423920265780732,0
15806,45,3,2.004193548387097,0
15807,49,3,2.5812500000000003,0
15808,305,4,3.5788461538461536,1
15809,35,5,4.123142857142857,0
15810,78,4,2.6612359550561795,0
15811,21,6,3.487669172932331,0
15812,106,5,5.051707317073171,0
15813,207,2,3.775,1
15814,16,4,3.284861111111111,0
15815,63,5,2.160408163265306,0
15819,48,4,2.0016260162601625,0
15820,319,1,2.2494117647058824,1
15821,43,2,3.696451612903226,0
15822,2,2,3.369393939393939,0
15823,371,1,15.0,1
15825,171,1,8.8395,1
15826,55,3,3.2094117647058824,0
15827,72,14,4.353130434782609,0
15829,98,2,1.0527450980392157,0
15830,37,1,2.913846153846154,0
15831,57,3,2.6416176470588235,0
15832,253,1,2.310185185185185,1
15834,69,4,4.069487179487179,0
15835,43,4,3.073,0
15836,49,1,9.244,0
15837,64,1,4.09125,0
15838,10,19,1.9419760479041916,0
15839,32,3,2.1283870967741936,0
15840,58,2,1.961111111111111,0
15841,72,4,1.416808510638298,0
15843,303,1,7.14375,1
15844,45,1,1.7936363636363637,0
15845,17,8,2.730144927536232,0
15847,37,2,3.35,0
15850,18,2,1.5638144329896908,0
15852,186,2,3.355,1
15853,51,1,1.4693333333333334,0
15854,3,12,2.9360714285714287,0
15855,136,5,1.886,0
15856,3,27,1.7719379844961243,0
15857,18,1,0.9428571428571428,0
15858,15,5,2.3072774869109947,0
15860,40,8,3.4395070422535214,0
15861,11,8,1.871190476190476,0
15862,7,4,2.7378911564625854,0
15863,25,2,3.708888888888889,0
15864,21,6,2.7265,0
15865,40,3,5.611,0
15866,100,1,3.8722222222222222,0
15867,4,15,3.4156399132321043,0
15869,276,2,2.1420000000000003,1
15870,32,1,1.801842105263158,0
15872,14,2,2.07296875,0
15874,63,7,5.8974166666666665,0
15877,1,2,1.8717829457364341,0
15880,368,1,2.1701904761904762,1
15881,311,5,3.3168965517241378,1
15882,198,4,1.9078260869565218,1
15883,1,2,2.9546938775510205,0
15885,92,3,5.686111111111111,0
15886,59,1,2.9975,0
15888,80,1,2.464166666666667,0
15889,156,2,2.8899999999999997,1
15891,226,1,2.651774193548387,1
15894,252,2,2.0119512195121954,1
15895,149,1,1.9845454545454544,1
15897,193,2,2.0920833333333335,1
15898,0,5,3.322674418604651,0
15899,368,1,4.125,1
15900,23,1,2.0315686274509805,0
15901,16,3,2.0995689655172414,0
15903,9,7,2.245135135135135,0
15904,7,1,2.953333333333333,0
15906,19,7,3.3830666666666667,0
15907,3,3,2.590240963855422,0
15909,173,1,1.8599999999999999,1
15910,0,8,1.8127340823970037,0
15912,177,2,2.0957894736842104,1
15916,15,8,3.7222580645161294,0
15917,247,1,5.1499999999999995,1
15918,190,2,2.5142499999999997,1
15919,19,2,2.4646153846153847,0
15920,153,4,2.1593333333333335,1
15921,172,1,3.7872000000000003,1
15922,372,1,4.409090909090909,1
15923,372,1,2.814761904761905,1
15925,193,1,2.8958333333333335,1
15930,66,1,4.022857142857143,0
15932,3,8,1.4927826086956522,0
15933,20,3,2.1356756756756754,0
15935,238,2,27.295,1
15937,63,1,2.3714285714285714,0
15938,111,5,2.320555555555556,0
15939,89,15,1.7944736842105262,0
15940,310,1,8.95,1
15942,133,1,2.657857142857143,0
15944,276,1,5.083333333333333,1
15945,364,1,2.75,1
15947,82,1,4.022068965517241,0
15948,7,2,2.5215,0
15949,16,2,1.8247368421052632,0
15950,31,4,3.335,0
15951,8,2,3.700731707317073,0
15952,33,4,3.2756043956043954,0
15953,14,8,2.719795918367347,0
15955,23,14,2.833169398907104,0
15957,31,1,2.787857142857143,0
15958,73,1,3.9842857142857144,0
15963,19,2,2.41,0
15965,16,4,2.287704918032787,0
15967,22,2,2.8676190476190477,0
15969,2,3,7.0825000000000005,0
15970,303,1,2.6,1
15971,17,12,2.3254285714285716,0
15973,366,1,4.4275,1
15974,38,7,2.819545454545455,0
15975,83,1,2.1433333333333335,0
15976,164,2,2.4076530612244897,1
15977,16,2,2.9993846153846153,0
15978,76,1,1.9628571428571426,0
15980,88,3,2.072558139534884,0
15981,24,8,2.2077319587628867,0
15983,21,4,2.1008849557522122,0
15984,2,10,2.730962962962963,0
15985,122,2,1.8202702702702702,0
15986,29,1,0.897142857142857,0
15987,11,7,2.154642857142857,0
15988,18,1,3.451851851851852,0
15990,43,2,3.0548076923076923,0
15992,3,1,6.109999999999999,0
15993,8,7,2.233713768115942,0
15994,54,1,3.388,0
15996,87,6,3.9843076923076928,0
15998,36,5,2.5529446640316205,0
16000,2,3,3.3455555555555554,0
16003,29,5,5.018446601941747,0
16005,11,4,2.3735779816513762,0
16006,210,1,1.5775000000000001,1
16007,47,4,1.78612987012987,0
16008,23,3,2.111515151515152,0
16009,21,4,3.313888888888889,0
16010,245,3,2.2238372093023258,1
16011,7,16,2.1162735849056604,0
16012,34,3,2.5875531914893615,0
16013,3,47,2.803669064748201,0
16014,37,3,2.8024137931034483,0
16015,3,3,1.2462637362637363,0
16016,2,8,2.9934468085106385,0
16017,46,1,2.675625,0
16018,38,2,3.3039285714285715,0
16019,46,9,3.3305,0
16020,16,3,2.4445652173913044,0
16022,259,1,3.3089473684210526,1
16023,45,3,3.1293069306930694,0
16024,11,1,1.11484375,0
16025,29,1,1.9764285714285712,0
16026,42,1,1.285625,0
16027,91,6,13.510000000000002,0
16029,38,63,36.04293388429752,0
16030,309,1,2.3137931034482757,1
16031,91,2,2.7897000000000003,0
16033,5,20,3.34532981530343,0
16034,195,3,2.5545454545454547,1
16036,86,2,2.1336363636363638,0
16037,269,3,3.1225641025641027,1
16038,7,3,3.19,0
16040,64,3,3.9113846153846157,0
16041,30,3,5.39,0
16042,21,5,2.9728169014084505,0
16043,37,4,4.506923076923077,0
16045,119,4,2.8589156626506025,0
16048,372,2,1.62125,1
16049,39,3,2.019967948717949,0
16050,173,1,2.585,1
16052,53,1,2.4885294117647057,0
16053,32,2,2.883809523809524,0
16054,144,1,3.998142857142857,1
16055,220,1,8.9875,1
16056,44,1,3.7658823529411762,0
16057,15,7,4.028181818181818,0
16059,65,6,3.109333333333333,0
16062,9,4,2.7225,0
16063,259,1,2.242608695652174,1
16065,364,1,1.8732432432432433,1
16066,16,5,3.1003921568627453,0
16070,21,2,2.1045454545454545,0
16071,44,1,2.737142857142857,0
16072,287,1,8.399565217391304,1
16073,296,1,2.55,1
16076,2,10,2.541007751937985,0
16078,283,1,4.95,1
16079,16,3,2.9714285714285715,0
16080,81,2,1.7919999999999998,0
16081,55,5,2.7976211453744493,0
16083,100,2,1.5748387096774195,0
16084,298,1,2.6457894736842107,1
16085,22,5,2.387125748502994,0
16086,58,5,3.22025641025641,0
16091,154,2,2.841666666666667,1
16092,114,3,2.176862745098039,0
16093,106,1,0.85,0
16094,11,4,3.607936507936508,0
16096,263,1,13.269166666666669,1
16097,239,1,5.359999999999999,1
16098,87,7,4.424626865671642,0
16099,49,3,1.8684615384615386,0
16101,70,1,2.4839473684210525,0
16102,41,3,2.5987719298245615,0
16103,6,6,4.607291666666667,0
16104,61,1,3.3613793103448275,0
16105,248,1,1.18,1
16106,65,1,1.5133333333333334,0
16107,17,7,4.36483870967742,0
16108,84,1,1.9610416666666666,0
16109,218,2,1.5788888888888888,1
16110,44,3,2.2664406779661017,0
16112,142,4,0.5575,0
16113,182,1,2.6510000000000002,1
16114,170,1,3.34375,1
16115,9,8,2.356901408450704,0
16116,211,1,4.36735294117647,1
16117,189,1,2.449,1
16119,7,2,2.131875,0
16120,58,4,1.807,0
16121,56,2,1.965188679245283,0
16122,72,4,1.583157894736842,0
16123,51,1,3.1075,0
16124,316,1,8.549999999999999,1
16125,366,1,3.209230769230769,1
16126,28,4,3.6533333333333333,0
16127,38,1,3.10625,0
16128,17,5,2.425056179775281,0
16131,51,6,3.2437179487179484,0
16133,3,33,3.2128106508875742,0
16134,21,2,2.047428571428571,0
16135,262,1,3.4428571428571426,1
16136,59,3,2.655675675675676,0
16139,18,3,2.7732258064516127,0
16140,65,2,1.7917142857142858,0
16141,87,1,4.6883333333333335,0
16142,249,1,2.8767567567567567,1
16143,2,6,4.138119658119658,0
16144,246,1,10.95,1
16145,8,11,2.2435267857142858,0
16146,156,3,2.0944827586206896,1
16147,133,1,3.9104545454545456,0
16148,295,1,1.06,1
16149,4,2,1.2538888888888888,0
16150,42,5,3.028974358974359,0
16152,268,1,5.976206896551724,1
16153,49,5,2.9908988764044944,0
16156,8,9,3.077,0
16157,15,3,3.445555555555556,0
16159,281,1,1.8714285714285714,1
16160,64,2,1.741,0
16161,1,19,3.1820464135021096,0
16162,251,1,9.35,1
16163,231,2,4.791666666666667,1
16164,16,3,2.433529411764706,0
16168,10,27,3.3155102040816327,0
16169,7,4,2.0698823529411765,0
16170,50,6,2.08032,0
16171,58,1,3.4166666666666665,0
16172,94,5,1.9330434782608694,0
16173,15,6,4.0340476190476195,0
16174,125,3,3.7252173913043474,0
16175,93,4,3.5925862068965517,0
16177,49,1,5.41,0
16178,137,1,3.19375,0
16179,60,1,3.732727272727273,0
16180,99,8,2.43179012345679,0
16181,72,1,2.411818181818182,0
16182,71,4,2.12,0
16183,66,1,3.5153333333333334,0
16184,63,6,4.008,0
16185,16,2,3.302258064516129,0
16186,22,12,1.8390366972477066,0
16187,31,15,2.1664745762711863,0
16188,44,4,2.2217910447761198,0
16189,15,2,3.9436363636363634,0
16190,39,1,7.1866666666666665,0
16191,2,13,2.2528358208955224,0
16193,236,1,2.3473684210526318,1
16198,74,1,4.1794,0
16200,3,2,2.595251396648045,0
16201,2,4,2.0225225225225225,0
16202,360,1,3.4850000000000003,1
16203,58,4,2.875714285714286,0
16204,22,1,2.056140350877193,0
16205,30,4,2.2246938775510205,0
16206,54,4,2.346031746031746,0
16207,24,1,4.256842105263158,0
16208,44,2,3.159242424242424,0
16209,88,5,2.483913043478261,0
16210,1,18,3.7576422764227644,0
16211,88,1,3.8082608695652174,0
16212,18,2,4.468048780487805,0
16213,78,1,3.8166666666666664,0
16214,170,3,4.525454545454545,1
16215,80,1,4.285714285714286,0
16216,266,1,8.991621621621622,1
16217,234,2,4.21,1
16218,29,7,1.6713095238095237,0
16221,36,3,2.2505154639175258,0
16222,317,1,3.224963503649635,1
16224,56,4,2.4532291666666666,0
16225,44,5,2.393358208955224,0
16226,202,3,1.7675,1
16227,224,1,3.313333333333334,1
16229,86,2,3.3648936170212767,0
16230,189,2,1.9505714285714284,1
16232,43,4,2.445945945945946,0
16233,70,3,3.6286363636363634,0
16235,40,5,4.824565217391305,0
16236,77,1,2.8775000000000004,0
16239,56,2,2.331578947368421,0
16240,23,2,4.088148148148148,0
16241,9,13,2.22,0
16242,7,7,2.41608843537415,0
16243,33,2,5.841372549019608,0
16244,211,2,2.567252747252747,1
16245,23,3,2.924444444444444,0
16247,169,1,2.7112499999999997,1
16248,61,1,2.0314285714285716,0
16249,52,5,3.4831884057971014,0
16250,260,2,3.0883333333333334,1
16253,66,2,1.7190243902439024,0
16255,16,8,2.851,0
16256,266,1,2.3407692307692307,1
16257,176,1,23.475,1
16258,44,5,3.034148148148148,0
16260,50,1,5.366666666666666,0
16261,16,4,3.3495161290322577,0
16265,8,9,3.743875968992248,0
16266,73,7,3.9349180327868853,0
16268,70,2,4.259111111111111,0
16270,352,1,3.222777777777778,1
16271,2,5,1.6585714285714286,0
16272,116,1,1.7372,0
16274,372,1,4.277611940298508,1
16275,196,1,4.386969696969698,1
16276,176,1,1.9916666666666665,1
16278,99,1,9.835217391304349,0
16279,20,3,2.1885981308411218,0
16281,71,1,2.373529411764706,0
16282,339,1,2.731818181818182,1
16283,5,5,2.4171686746987953,0
16284,30,2,2.118440366972477,0
16287,169,1,2.2375000000000003,1
16292,121,1,2.360588235294118,0
16293,21,10,4.160847457627119,0
16295,9,4,3.7668354430379747,0
16297,268,1,2.7915,1
16298,22,3,4.071111111111112,0
16302,126,1,1.7618181818181817,0
16303,25,3,2.858703703703704,0
16305,138,1,1.6831818181818183,0
16306,213,6,1.6270731707317072,1
16308,37,4,0.32,0
16309,105,2,2.4180952380952383,0
16311,17,2,2.4735135135135136,0
16313,2,2,3.098125,0
16315,330,1,5.351428571428571,1
16316,63,8,5.010463576158941,0
16317,119,3,2.979420289855072,0
16318,34,1,2.473684210526316,0
16319,217,1,5.616666666666667,1
16320,171,2,2.4805357142857143,1
16321,71,5,3.6750000000000003,0
16322,0,2,2.437837837837838,0
16323,195,1,4.15,1
16324,127,3,2.1305932203389832,0
16325,46,3,3.690555555555556,0
16326,5,14,4.954984326018809,0
16327,13,6,2.090062695924765,0
16330,17,3,2.6733333333333333,0
16332,27,7,2.786797385620915,0
16333,7,22,1.0662222222222224,0
16337,36,1,3.04,0
16338,156,1,3.7345454545454544,1
16339,283,1,5.2575,1
16340,106,1,1.5188888888888887,0
16341,24,4,1.8232467532467531,0
16342,74,4,5.6033333333333335,0
16343,15,2,2.735106382978723,0
16344,157,1,5.7,1
16345,43,1,4.295526315789473,0
16347,10,2,3.762282608695652,0
16348,31,7,2.867106382978723,0
16349,290,1,5.944444444444445,1
16350,20,4,3.4387719298245614,0
16351,332,1,1.9875,1
16352,17,2,1.9617857142857142,0
16353,3,23,3.010851063829787,0
16354,62,2,3.1382051282051284,0
16356,197,3,2.201290322580645,1
16357,32,3,4.5797058823529415,0
16358,0,4,1.8883486238532112,0
16359,6,9,8.14318181818182,0
16360,4,6,2.278761329305136,0
16361,9,4,3.087735849056604,0
16362,31,5,2.8769135802469137,0
16363,52,1,2.9560000000000004,0
16364,11,2,3.453584905660377,0
16365,17,9,5.143137254901961,0
16366,18,1,2.828888888888889,0
16367,36,2,2.3376153846153844,0
16368,1,2,2.4098684210526318,0
16369,17,3,2.3270338983050847,0
16370,81,4,2.8847368421052635,0
16372,32,2,2.657731958762887,0
16374,65,2,2.5635135135135134,0
16376,8,2,2.5507199999999997,0
16377,266,1,0.534,1
16378,246,3,1.8021739130434784,1
16379,3,4,1.9833333333333334,0
16380,60,1,1.8,0
16383,74,2,2.2834313725490194,0
16384,89,2,3.503030303030303,0
16385,59,3,2.5457627118644073,0
16386,28,2,1.658977272727273,0
16387,322,1,3.16,1
16389,52,4,2.7785294117647057,0
16392,269,1,1.9917777777777776,1
16393,1,13,1.9769696969696968,0
16394,56,5,1.231566265060241,0
16395,60,5,1.9833809523809522,0
16398,153,2,5.544634146341464,1
16399,18,2,2.766164383561644,0
16400,94,1,3.0141379310344827,0
16401,0,12,1.4426344086021505,0
16402,264,2,2.6683333333333334,1
16403,311,1,1.6099999999999999,1
16404,69,1,5.165217391304347,0
16405,301,2,2.33,1
16406,18,1,1.7908064516129032,0
16407,12,10,2.9607558139534884,0
16409,35,5,2.707844827586207,0
16411,18,2,2.0353333333333334,0
16412,53,1,2.072857142857143,0
16413,56,1,2.5261290322580647,0
16414,21,2,7.064285714285714,0
16415,43,1,1.8175925925925926,0
16416,26,3,3.0419718309859154,0
16418,44,3,3.7622549019607843,0
16419,112,6,4.315882352941176,0
16422,16,51,1.8139295392953931,0
16423,24,1,1.9155555555555557,0
16424,190,1,3.9979999999999998,1
16425,301,1,4.171904761904762,1
16426,1,10,2.086666666666667,0
16427,262,2,1.488888888888889,1
16429,105,1,19.950000000000003,0
16430,56,1,4.358333333333333,0
16431,212,3,1.8336144578313254,1
16432,63,1,3.1675,0
16433,27,1,1.906470588235294,0
16434,28,7,3.2576146788990825,0
16438,5,5,2.194015151515152,0
16440,7,5,2.2190425531914895,0
16441,66,2,3.2916666666666665,0
16442,1,3,2.237528735632184,0
16444,45,4,2.3755952380952383,0
16445,33,1,2.6320634920634918,0
16446,0,2,1.6600000000000001,0
16447,135,1,2.9544444444444444,0
16448,197,1,2.9195,1
16449,197,2,3.2979999999999996,1
16450,149,1,1.4845454545454544,1
16451,87,1,2.6149999999999998,0
16454,44,2,1.975,0
16455,63,7,2.1015151515151516,0
16456,98,5,2.1282882882882883,0
16457,217,1,2.67,1
16458,2,18,1.7633663366336634,0
16460,27,3,1.6751851851851853,0
16461,177,1,4.073939393939394,1
16462,73,3,8.5,0
16463,20,4,1.993170731707317,0
16464,19,3,2.5087711864406783,0
16466,33,7,2.8899324324324325,0
16468,73,1,7.29,0
16469,23,4,2.9048351648351654,0
16470,51,4,1.9055882352941176,0
16471,274,1,2.2961538461538464,1
16473,164,3,2.6505555555555556,1
16474,6,7,2.199777777777778,0
16475,87,4,5.110714285714286,0
16477,63,7,2.32513698630137,0
16478,24,3,2.942941176470588,0
16479,9,2,3.177142857142857,0
16480,75,1,3.3305660377358492,0
16482,15,1,1.3616666666666668,0
16483,191,1,4.410526315789474,1
16484,173,2,3.2872000000000003,1
16485,76,1,3.0811904761904763,0
16488,32,3,4.441034482758622,0
16491,46,1,2.54974358974359,0
16493,79,4,1.8078571428571428,0
16494,296,1,1.4991999999999999,1
16495,2,3,3.218144329896907,0
16496,8,3,2.8450526315789477,0
16497,49,6,3.6586029411764707,0
16498,160,2,2.3680000000000003,1
16499,359,2,4.302631578947368,1
16500,4,6,17.12,0
16503,106,4,4.173571428571428,0
16504,24,1,1.2338372093023255,0
16505,31,1,1.35,0
16506,19,2,2.183333333333333,0
16509,296,1,7.623076923076923,1
16510,371,1,5.346153846153846,1
16511,21,3,3.032721893491124,0
16513,4,4,2.5905714285714287,0
16515,51,5,2.5943362831858408,0
16516,29,1,2.1166666666666667,0
16517,276,1,2.8852941176470592,1
16518,60,2,2.3545000000000003,0
16519,24,2,6.617692307692308,0
16520,185,3,2.7175641025641024,1
16523,1,21,3.613206896551724,0
16525,1,26,3.657595628415301,0
16526,171,1,5.615333333333334,1
16527,80,1,2.922857142857143,0
16528,3,1,3.2235294117647055,0
16529,189,1,3.12,1
16531,21,7,2.795194805194805,0
16532,17,3,3.4825,0
16533,18,3,2.650677966101695,0
16535,4,1,3.0245161290322584,0
16536,109,1,3.6401818181818184,0
16539,2,4,3.893333333333333,0
16542,53,1,3.0780000000000003,0
16545,164,1,3.766666666666667,1
16546,290,2,1.8880000000000001,1
16549,9,10,2.03638124362895,0
16550,108,5,2.5740637450199206,0
16551,95,3,1.95125,0
16552,242,2,4.11,1
16553,162,12,2.1411904761904763,1
16554,41,3,3.4196153846153843,0
16555,34,2,2.827058823529412,0
16556,66,7,3.882898550724638,0
16557,23,2,6.818181818181818,0
16558,0,20,3.041195652173913,0
16560,26,2,3.930535714285714,0
16561,5,2,2.8583870967741936,0
16563,53,1,3.415263157894737,0
16565,363,1,5.116666666666667,1
16566,14,5,2.6955555555555555,0
16567,193,2,2.1654285714285715,1
16569,2,1,2.592,0
16570,14,10,3.17515873015873,0
16571,26,3,2.0289655172413794,0
16572,126,3,3.7794736842105263,0
16573,84,2,3.7616666666666667,0
16574,70,1,1.4257142857142857,0
16581,182,1,1.1855555555555555,1
16582,112,1,1.6216666666666668,0
16583,373,1,2.564285714285714,1
16584,79,2,2.709285714285714,0
16586,248,1,4.68125,1
16587,231,1,6.707692307692308,1
16589,70,3,1.8603030303030303,0
16591,68,1,4.443,0
16592,3,16,2.1810185185185187,0
16593,50,3,4.8348148148148145,0
16594,74,1,3.0179245283018865,0
16595,60,1,1.7484705882352942,0
16596,15,2,4.104166666666667,0
16597,3,1,1.6214285714285714,0
16598,285,1,2.56,1
16600,3,6,1.4333870967741935,0
16601,40,1,3.0725806451612905,0
16602,35,1,2.5113793103448274,0
16603,74,2,2.1564705882352944,0
16607,17,14,4.347848837209303,0
16609,14,7,3.5644202898550725,0
16610,218,1,1.2966666666666666,1
16611,185,1,3.7870000000000004,1
16612,32,4,3.23469696969697,0
16613,69,1,2.897,0
16614,182,1,4.756538461538462,1
16616,14,2,2.83969696969697,0
16617,235,1,3.91,1
16618,30,5,3.626041666666667,0
16619,263,1,2.6757142857142857,1
16620,3,2,2.9177777777777774,0
16621,51,4,4.59103448275862,0
16623,245,1,3.1900000000000004,1
16624,80,2,3.07375,0
16625,274,1,2.737391304347826,1
16626,0,17,4.136648044692738,0
16627,78,1,5.0675,0
16628,29,5,2.440512820512821,0
16629,73,2,2.45296875,0
16633,16,6,4.659407894736842,0
16634,222,2,4.5055555555555555,1
16637,31,4,2.7930434782608695,0
16638,22,10,3.7991489361702127,0
16639,30,3,3.3548,0
16641,105,1,2.138333333333333,0
16642,4,2,3.3020588235294115,0
16643,245,1,3.635925925925926,1
16644,177,2,1.5379032258064516,1
16647,169,2,3.2507142857142854,1
16648,42,1,1.2542105263157894,0
16650,71,1,2.2529166666666667,0
16652,58,7,3.9659322033898308,0
16653,15,2,3.3256521739130434,0
16654,140,4,4.256206896551724,0
16655,17,6,2.5755172413793104,0
16656,21,15,2.2016438356164385,0
16657,9,4,1.5751923076923076,0
16658,367,1,3.02125,1
16659,188,1,0.62,1
16660,15,4,2.499375,0
16665,361,1,5.388888888888889,1
16666,18,1,0.7559375,0
16667,67,2,3.581509433962264,0
16668,14,6,1.283,0
16669,23,3,2.7496875,0
16670,16,11,2.9523809523809526,0
16671,27,3,2.8033333333333332,0
16672,1,20,3.634912280701754,0
16674,54,2,2.0144897959183674,0
16676,33,4,4.986741573033708,0
16678,2,12,1.8485276073619632,0
16679,365,1,6.916666666666667,1
16680,42,1,3.03,0
16681,72,6,1.9406818181818182,0
16682,4,5,1.7696666666666665,0
16684,3,28,2.4516245487364623,0
16685,60,2,2.2548387096774194,0
16686,46,7,2.7322051282051283,0
16688,0,4,2.7750000000000004,0
16689,75,2,3.5399999999999996,0
16690,71,2,3.486666666666667,0
16692,255,2,55.31666666666666,1
16693,68,2,4.349833333333334,0
16696,134,4,3.9300000000000006,0
16697,240,1,4.640476190476191,1
16698,226,2,2.37,1
16700,8,13,2.037077922077922,0
16701,8,13,2.1824999999999997,0
16705,0,20,4.505185185185185,0
16706,36,3,2.8052032520325203,0
16708,45,1,3.3644444444444446,0
16709,84,5,5.439240506329114,0
16710,18,10,2.356865671641791,0
16711,2,5,3.4931818181818177,0
16712,8,11,2.9700671140939594,0
16713,18,15,3.077740384615385,0
16714,218,3,3.536989247311828,1
16715,77,1,0.4531578947368421,0
16716,266,2,7.300000000000001,1
16717,23,6,3.5104020100502513,0
16718,368,1,2.336888888888889,1
16719,14,7,3.86592039800995,0
16720,25,1,2.2966666666666664,0
16721,261,1,2.363243243243243,1
16722,16,13,1.2201777777777778,0
16723,90,2,6.873953488372094,0
16725,301,7,3.6432450331125827,1
16726,25,5,2.1744324324324324,0
16727,363,1,1.663695652173913,1
16728,45,4,2.304646840148699,0
16729,37,21,2.134439393939394,0
16730,51,3,1.4010975609756098,0
16732,31,1,3.3810714285714285,0
16734,51,3,3.5356603773584903,0
16735,78,5,2.52744,0
16737,52,1,1.45,0
16738,297,1,1.25,1
16739,176,1,2.9038461538461537,1
16742,46,1,464.9,4
16743,28,7,1.4706282722513089,0
16744,10,7,2.498595041322314,0
16745,86,17,1.922408963585434,0
16746,4,18,2.782026726057907,0
16747,37,2,2.828095238095238,0
16748,17,5,1.7210144927536233,0
16750,44,5,3.8141052631578947,0
16751,30,1,1.4,0
16752,372,1,13.594444444444443,1
16753,57,1,2.1223529411764703,0
16754,371,1,0.62,1
16755,113,3,2.7503529411764704,0
16756,214,1,3.6584615384615384,1
16757,318,1,1.3628571428571428,1
16758,64,1,4.041363636363636,0
16759,7,3,2.9404761904761907,0
16761,96,1,1.196923076923077,0
16762,19,3,3.2635955056179773,0
16763,198,1,4.6673913043478255,1
16764,3,13,2.3620679886685556,0
16765,293,1,8.5,1
16766,272,2,2.835294117647059,1
16767,30,11,1.6122972972972973,0
16768,47,3,4.027962962962963,0
16769,259,1,4.69375,1
16770,57,5,2.2877241379310345,0
16771,32,5,2.856039215686274,0
16773,56,1,2.77,0
16774,67,4,2.4722916666666666,0
16775,9,11,4.644873417721519,0
16776,59,1,1.9368421052631577,0
16777,79,2,3.6038,0
16778,73,2,2.365,0
16779,1,22,2.3734234234234233,0
16780,99,2,2.5930000000000004,0
16781,371,1,5.008823529411765,1
16782,9,13,3.6426315789473684,0
16784,19,1,4.483333333333333,0
16788,122,2,2.313870967741935,0
16789,7,1,2.8899999999999997,0
16790,3,6,2.3633333333333333,0
16791,28,7,2.92228125,0
16792,281,2,4.001666666666666,1
16793,56,1,2.426875,0
16794,0,10,1.771719298245614,0
16795,364,1,2.2053030303030305,1
16796,88,1,1.7455555555555555,0
16800,10,1,3.6933536585365854,0
16801,162,4,5.979210526315789,1
16803,64,1,2.1033333333333335,0
16804,22,3,3.2141666666666664,0
16805,173,2,1.7842857142857145,1
16806,102,4,2.8590291262135925,0
16807,142,3,2.5701492537313433,0
16808,98,2,2.332173913043478,0
16809,22,5,1.5418120805369127,0
16810,191,1,3.5353333333333334,1
16811,4,2,2.3685714285714283,0
16812,360,1,5.533333333333333,1
16813,7,10,1.750445434298441,0
16814,13,21,3.2728703703703705,0
16816,102,4,2.2528571428571427,0
16817,2,9,3.5644186046511632,0
16818,10,11,2.5258510638297875,0
16820,95,1,3.7388461538461537,0
16823,226,1,3.273157894736842,1
16824,15,2,3.383076923076923,0
16825,38,2,3.3082142857142856,0
16826,50,1,3.985,0
16828,92,2,3.75,0
16829,156,1,3.019090909090909,1
16830,38,1,2.13,0
16832,183,3,8.083333333333334,1
16833,0,4,3.1982978723404254,0
16834,227,1,1.5062499999999999,1
16835,127,2,4.297,0
16836,39,2,2.174545454545455,0
16837,30,11,4.203090909090909,0
16838,196,2,11.256799999999998,1
16839,8,34,2.9833082706766914,0
16841,36,6,1.2737931034482757,0
16842,100,3,3.161111111111111,0
16843,42,16,1.8746825396825397,0
16846,49,1,2.661818181818182,0
16847,42,1,3.3074999999999997,0
16848,52,1,1.7100000000000002,0
16849,186,1,5.1049999999999995,1
16850,333,1,2.1210526315789475,1
16851,3,3,1.9634999999999998,0
16852,9,2,8.315555555555555,0
16855,23,2,3.7394736842105263,0
16856,14,1,2.95,0
16858,368,1,5.349,1
16859,144,2,2.820576923076923,1
16861,59,2,1.8950000000000002,0
16863,30,2,1.68,0
16866,140,3,3.808181818181818,0
16869,22,4,2.29875,0
16871,21,6,3.4572992700729923,0
16872,76,3,9.68142857142857,0
16873,4,6,3.503727598566308,0
16875,66,5,3.585267857142857,0
16877,11,6,2.525786163522013,0
16878,83,1,1.5833333333333333,0
16880,30,7,3.7406179775280903,0
16881,66,1,0.72,0
